"hgnc_symbol","ensembl_gene_id"
"CKAP5","ENSG00000175216"
"C1orf127","ENSG00000175262"
"CHST1","ENSG00000175264"
"VWA3A","ENSG00000175267"
"TP53I11","ENSG00000175274"
"PHYKPL","ENSG00000175309"
"PROP1","ENSG00000175325"
"ISX","ENSG00000175329"
"PCSK1","ENSG00000175426"
"LPL","ENSG00000175445"
"TBC1D10C","ENSG00000175463"
"MCTP1","ENSG00000175471"
"LRRC25","ENSG00000175489"
"DPP10","ENSG00000175497"
"GPR152","ENSG00000175514"
"CABP4","ENSG00000175544"
"SUGCT","ENSG00000175600"
"OR4B1","ENSG00000175619"
"RPS6KB2","ENSG00000175634"
"TEX26","ENSG00000175664"
"TTLL11","ENSG00000175764"
"ZNF645","ENSG00000175809"
"CCDC168","ENSG00000175820"
"","ENSG00000175827"
"BAIAP2","ENSG00000175866"
"TSPEAR","ENSG00000175894"
"A2M","ENSG00000175899"
"ARL4D","ENSG00000175906"
"LRRN1","ENSG00000175928"
"UBE2O","ENSG00000175931"
"ORAI3","ENSG00000175938"
"DENND2C","ENSG00000175984"
"AMIGO3","ENSG00000176020"
"TMPRSS7","ENSG00000176040"
"JAKMIP2","ENSG00000176049"
"TPRN","ENSG00000176058"
"LINC00302","ENSG00000176075"
"SLC35A4","ENSG00000176087"
"IP6K1","ENSG00000176095"
"SSNA1","ENSG00000176101"
"CSTF3","ENSG00000176102"
"UFSP1","ENSG00000176125"
"TMEM39A","ENSG00000176142"
"TCP11L1","ENSG00000176148"
"CCDC57","ENSG00000176155"
"HSF5","ENSG00000176160"
"FOXG1","ENSG00000176165"
"SPHK1","ENSG00000176170"
"MYPOP","ENSG00000176182"
"LRRTM4","ENSG00000176204"
"OR11H6","ENSG00000176219"
"OR10H4","ENSG00000176231"
"OR51B6","ENSG00000176239"
"ANAPC2","ENSG00000176248"
"ZNF135","ENSG00000176293"
"OR4N2","ENSG00000176294"
"OR4M1","ENSG00000176299"
"RNPEP","ENSG00000176393"
"RIMS2","ENSG00000176406"
"SYNE3","ENSG00000176438"
"CLK2","ENSG00000176444"
"LPCAT4","ENSG00000176454"
"SLCO3A1","ENSG00000176463"
"DIRAS1","ENSG00000176490"
"PHLDB3","ENSG00000176531"
"DCAF4L2","ENSG00000176566"
"CNBD1","ENSG00000176571"
"HORMAD2","ENSG00000176635"
"BDNF","ENSG00000176697"
"ACSF3","ENSG00000176715"
"ZNF843","ENSG00000176723"
"TCERG1L","ENSG00000176769"
"NCKAP5","ENSG00000176771"
"MAGEB18","ENSG00000176774"
"OR52E2","ENSG00000176787"
"BASP1","ENSG00000176788"
"WSB2","ENSG00000176871"
"GRIN1","ENSG00000176884"
"SOX11","ENSG00000176887"
"OR51A7","ENSG00000176895"
"C18orf56","ENSG00000176912"
"C8G","ENSG00000176919"
"OR52R1","ENSG00000176937"
"MUC20","ENSG00000176945"
"NFATC2IP","ENSG00000176953"
"TRIM60","ENSG00000176979"
"FMR1NB","ENSG00000176988"
"MTHFR","ENSG00000177000"
"C19orf18","ENSG00000177025"
"SIX5","ENSG00000177045"
"SLC38A9","ENSG00000177058"
"WDR73","ENSG00000177082"
"POLE","ENSG00000177084"
"DSCAML1","ENSG00000177103"
"ZDHHC22","ENSG00000177108"
"MRVI1-AS1","ENSG00000177112"
"ANO6","ENSG00000177119"
"CETN1","ENSG00000177143"
"FAM210A","ENSG00000177150"
"ULK1","ENSG00000177169"
"RPS6KA3","ENSG00000177189"
"OR2T33","ENSG00000177212"
"PDDC1","ENSG00000177225"
"TRIM72","ENSG00000177238"
"KCNA3","ENSG00000177272"
"CASKIN2","ENSG00000177303"
"C10orf71","ENSG00000177354"
"LRRN4CL","ENSG00000177363"
"HIC1","ENSG00000177374"
"PPFIA3","ENSG00000177380"
"UMODL1","ENSG00000177398"
"SAMD9L","ENSG00000177409"
"MIEF2","ENSG00000177427"
"NAP1L5","ENSG00000177432"
"CD19","ENSG00000177455"
"NR2C2","ENSG00000177463"
"ARIH2","ENSG00000177479"
"RBM44","ENSG00000177483"
"SLC25A22","ENSG00000177542"
"RABEP2","ENSG00000177548"
"","ENSG00000177553"
"","ENSG00000177590"
"PIDD","ENSG00000177595"
"GSG2","ENSG00000177602"
"CSTF2T","ENSG00000177613"
"GBA","ENSG00000177628"
"IL17RA","ENSG00000177663"
"PNPLA2","ENSG00000177666"
"C2orf57","ENSG00000177673"
"CD163L1","ENSG00000177675"
"EFCAB4A","ENSG00000177685"
"CD151","ENSG00000177697"
"SLC35G5","ENSG00000177710"
"KIAA0195","ENSG00000177728"
"FLII","ENSG00000177731"
"","ENSG00000177736"
"FAM87B","ENSG00000177757"
"","ENSG00000177788"
"","ENSG00000177822"
"PCDHB9","ENSG00000177839"
"ARL6IP6","ENSG00000177917"
"MAMDC4","ENSG00000177943"
"BET1L","ENSG00000177951"
"RIC8A","ENSG00000177963"
"LCN15","ENSG00000177984"
"ODF3B","ENSG00000177989"
"DPY19L2","ENSG00000177990"
"C2orf73","ENSG00000177994"
"IMPDH2","ENSG00000178035"
"ALS2CL","ENSG00000178038"
"MLF1","ENSG00000178053"
"NDUFAF3","ENSG00000178057"
"C2orf69","ENSG00000178074"
"BOLA1","ENSG00000178096"
"PDE4DIP","ENSG00000178104"
"DDX10","ENSG00000178105"
"NDUFV2","ENSG00000178127"
"ZNF518B","ENSG00000178163"
"ZNF366","ENSG00000178175"
"LCORL","ENSG00000178177"
"SH2B1","ENSG00000178188"
"PLEC","ENSG00000178209"
"SH2D4B","ENSG00000178217"
"RNF212","ENSG00000178222"
"PRSS36","ENSG00000178226"
"ZNF543","ENSG00000178229"
"TMEM151B","ENSG00000178233"
"SLITRK1","ENSG00000178235"
"GEN1","ENSG00000178295"
"TMPRSS9","ENSG00000178297"
"TMEM11","ENSG00000178307"
"KCNG2","ENSG00000178342"
"SHISA3","ENSG00000178343"
"HTR1A","ENSG00000178394"
"COX14","ENSG00000178449"
"TUBAL3","ENSG00000178462"
"AMBN","ENSG00000178522"
"ERBB4","ENSG00000178568"
"DEFB125","ENSG00000178591"
"ZNF713","ENSG00000178665"
"PARP10","ENSG00000178685"
"C5orf64","ENSG00000178722"
"FAM132B","ENSG00000178752"
"ADORA2A-AS1","ENSG00000178803"
"H1FOO","ENSG00000178804"
"TMEM52","ENSG00000178821"
"EFCAB13","ENSG00000178852"
"MSC","ENSG00000178860"
"","ENSG00000178894"
"ZNF552","ENSG00000178935"
"ZBTB7A","ENSG00000178951"
"C1orf173","ENSG00000178965"
"EXD1","ENSG00000178997"
"TAS1R2","ENSG00000179002"
"C14orf39","ENSG00000179008"
"TRIML2","ENSG00000179046"
"RCC2","ENSG00000179051"
"C9orf50","ENSG00000179058"
"ZFP42","ENSG00000179059"
"FAM133A","ENSG00000179083"
"C12orf42","ENSG00000179088"
"PER1","ENSG00000179094"
"HES7","ENSG00000179111"
"CYP11B2","ENSG00000179142"
"ALOXE3","ENSG00000179148"
"EDC3","ENSG00000179151"
"GGN","ENSG00000179168"
"TMEM125","ENSG00000179178"
"MAGED1","ENSG00000179222"
"LDLRAD3","ENSG00000179241"
"CDH4","ENSG00000179242"
"C2orf71","ENSG00000179270"
"DAND5","ENSG00000179284"
"TMEM151A","ENSG00000179292"
"NSUN7","ENSG00000179299"
"ZCCHC5","ENSG00000179300"
"WSCD1","ENSG00000179314"
"ARID3B","ENSG00000179361"
"EGR3","ENSG00000179388"
"C1orf101","ENSG00000179397"
"GPC5","ENSG00000179399"
"KLHL28","ENSG00000179454"
"MKRN3","ENSG00000179455"
"ZBTB18","ENSG00000179456"
"SLC17A8","ENSG00000179520"
"DNHD1","ENSG00000179532"
"GCC1","ENSG00000179562"
"RNF151","ENSG00000179580"
"ZFPM1","ENSG00000179588"
"OR2AP1","ENSG00000179615"
"FCER1A","ENSG00000179639"
"NLRP8","ENSG00000179709"
"PCED1B","ENSG00000179715"
"CDH5","ENSG00000179776"
"FAM216B","ENSG00000179813"
"MRGPRX4","ENSG00000179817"
"SERTAD2","ENSG00000179833"
"RBM15B","ENSG00000179837"
"NKPD1","ENSG00000179846"
"ABCA13","ENSG00000179869"
"NLRP11","ENSG00000179873"
"PDXDC1","ENSG00000179889"
"R3HDM2","ENSG00000179912"
"B3GNT3","ENSG00000179913"
"ITLN1","ENSG00000179914"
"NRXN1","ENSG00000179915"
"ZNF648","ENSG00000179930"
"SSC5D","ENSG00000179954"
"PSTK","ENSG00000179988"
"ZNF48","ENSG00000180035"
"FAM71E2","ENSG00000180043"
"TMEM86B","ENSG00000180089"
"SEPT1","ENSG00000180096"
"TRNAU1AP","ENSG00000180098"
"TDRD6","ENSG00000180113"
"LYNX1","ENSG00000180155"
"MED14","ENSG00000180182"
"MYLPF","ENSG00000180209"
"F2","ENSG00000180210"
"ZNF816","ENSG00000180257"
"PLD5","ENSG00000180287"
"KCTD4","ENSG00000180332"
"C17orf104","ENSG00000180336"
"KRTAP9-7","ENSG00000180386"
"HARBI1","ENSG00000180423"
"CYP8B1","ENSG00000180432"
"OR6K6","ENSG00000180433"
"HMHA1","ENSG00000180448"
"","ENSG00000180458"
"ZNF571","ENSG00000180479"
"C9orf139","ENSG00000180539"
"FUT7","ENSG00000180549"
"ZNF594","ENSG00000180626"
"PCGF5","ENSG00000180628"
"SLC47A2","ENSG00000180638"
"PRF1","ENSG00000180644"
"MAB21L1","ENSG00000180660"
"OR10K2","ENSG00000180708"
"CHRM4","ENSG00000180720"
"S1PR5","ENSG00000180739"
"CLRN3","ENSG00000180745"
"ANKRD30B","ENSG00000180777"
"HOXC10","ENSG00000180818"
"CXCR2","ENSG00000180871"
"C11orf42","ENSG00000180878"
"ZNF792","ENSG00000180884"
"SCRIB","ENSG00000180900"
"D2HGDH","ENSG00000180902"
"OXTR","ENSG00000180914"
"FAM83H","ENSG00000180921"
"ZNF572","ENSG00000180938"
"OR52N2","ENSG00000180988"
"OR52N1","ENSG00000181001"
"BBS12","ENSG00000181004"
"ZFP82","ENSG00000181007"
"SLC25A42","ENSG00000181035"
"SLC26A11","ENSG00000181045"
"HIGD1A","ENSG00000181061"
"CHRM2","ENSG00000181072"
"MAPK15","ENSG00000181085"
"EHMT1","ENSG00000181090"
"","ENSG00000181123"
"ZNF707","ENSG00000181135"
"MUC16","ENSG00000181143"
"FER1L6-AS1","ENSG00000181171"
"DHTKD1","ENSG00000181192"
"PENK","ENSG00000181195"
"C4orf50","ENSG00000181215"
"POLR2A","ENSG00000181222"
"TMEM132C","ENSG00000181234"
"SLC25A41","ENSG00000181240"
"NME9","ENSG00000181322"
"SPEM1","ENSG00000181323"
"OFCC1","ENSG00000181355"
"OR5M8","ENSG00000181371"
"CCDC108","ENSG00000181378"
"OR5AL1","ENSG00000181395"
"OGFOD3","ENSG00000181396"
"UTS2R","ENSG00000181408"
"DDN","ENSG00000181418"
"SAGE1","ENSG00000181433"
"ZNF467","ENSG00000181444"
"TMEM45A","ENSG00000181458"
"RNF135","ENSG00000181481"
"OR6T1","ENSG00000181499"
"ACBD4","ENSG00000181513"
"OR8D4","ENSG00000181518"
"SGSH","ENSG00000181523"
"EDDM3B","ENSG00000181552"
"SETD2","ENSG00000181555"
"MEX3D","ENSG00000181588"
"ANKRD62","ENSG00000181626"
"OR8H1","ENSG00000181693"
"OR5T1","ENSG00000181698"
"OR5T2","ENSG00000181718"
"OR8H2","ENSG00000181767"
"OR5AS1","ENSG00000181785"
"ACTL9","ENSG00000181786"
"BAI1","ENSG00000181790"
"RELL1","ENSG00000181826"
"RFX7","ENSG00000181827"
"RNF41","ENSG00000181852"
"FTMT","ENSG00000181867"
"ZNF329","ENSG00000181894"
"OR4P4","ENSG00000181927"
"OR4C16","ENSG00000181935"
"OR4C15","ENSG00000181939"
"OR4A15","ENSG00000181958"
"NEUROG1","ENSG00000181965"
"ADIG","ENSG00000182035"
"TNRC18","ENSG00000182095"
"ZNF716","ENSG00000182111"
"FAM89A","ENSG00000182118"
"ERCC6L2","ENSG00000182150"
"UNC5C","ENSG00000182168"
"MRGPRG","ENSG00000182170"
"UBA7","ENSG00000182179"
"ARL6IP4","ENSG00000182196"
"SYNM","ENSG00000182253"
"KCNA4","ENSG00000182255"
"GABRG3","ENSG00000182256"
"NLRP10","ENSG00000182261"
"FIGN","ENSG00000182263"
"IZUMO1","ENSG00000182264"
"B4GALNT4","ENSG00000182272"
"DCAF4L1","ENSG00000182308"
"SPACA6P","ENSG00000182310"
"ZSCAN22","ENSG00000182318"
"KCNJ14","ENSG00000182324"
"ZNF804B","ENSG00000182348"
"PGBD4","ENSG00000182405"
"NPLOC4","ENSG00000182446"
"KCNK4","ENSG00000182450"
"TSHZ2","ENSG00000182463"
"CAPN12","ENSG00000182472"
"EXOC7","ENSG00000182473"
"BGN","ENSG00000182492"
"CEP97","ENSG00000182504"
"CAV3","ENSG00000182533"
"CLEC4G","ENSG00000182566"
"SATB1","ENSG00000182568"
"HIST1H3I","ENSG00000182572"
"CSF1R","ENSG00000182578"
"EPHB3","ENSG00000182580"
"HS3ST4","ENSG00000182601"
"TRAK1","ENSG00000182606"
"OR2V2","ENSG00000182613"
"TTC3","ENSG00000182670"
"BRICD5","ENSG00000182685"
"GALR2","ENSG00000182687"
"PAPPA","ENSG00000182752"
"GRID1","ENSG00000182771"
"MAGEB17","ENSG00000182798"
"LCK","ENSG00000182866"
"GALNT9","ENSG00000182870"
"COL18A1","ENSG00000182871"
"RBM10","ENSG00000182872"
"RPL35A","ENSG00000182899"
"RGS7","ENSG00000182901"
"SLC25A18","ENSG00000182902"
"ZNF721","ENSG00000182903"
"LENG9","ENSG00000182909"
"CEP63","ENSG00000182923"
"SRPR","ENSG00000182934"
"SPATA13","ENSG00000182957"
"GJC1","ENSG00000182963"
"SOX1","ENSG00000182968"
"ZNF662","ENSG00000182983"
"PYCR1","ENSG00000183010"
"IQCA1P1","ENSG00000183016"
"SPNS2","ENSG00000183018"
"AP2A2","ENSG00000183020"
"SLC8A1","ENSG00000183023"
"OR1G1","ENSG00000183024"
"SLC25A21","ENSG00000183032"
"CYLC1","ENSG00000183035"
"ABAT","ENSG00000183044"
"NEB","ENSG00000183091"
"LYPD4","ENSG00000183103"
"FAM43B","ENSG00000183114"
"CSMD1","ENSG00000183117"
"GJD3","ENSG00000183153"
"TMEM119","ENSG00000183160"
"POM121L1P","ENSG00000183169"
"SMDT1","ENSG00000183172"
"C2CD4C","ENSG00000183186"
"CHST6","ENSG00000183196"
"POTEC","ENSG00000183206"
"CTNNA3","ENSG00000183230"
"WT1-AS","ENSG00000183242"
"ABHD16B","ENSG00000183260"
"CCDC60","ENSG00000183273"
"FAM9A","ENSG00000183304"
"","ENSG00000183308"
"OR52L1","ENSG00000183313"
"EPHA10","ENSG00000183317"
"SPDYE4","ENSG00000183318"
"BCOR","ENSG00000183337"
"GBP6","ENSG00000183347"
"KIAA2026","ENSG00000183354"
"C19orf71","ENSG00000183397"
"RIPK4","ENSG00000183421"
"GRIN2A","ENSG00000183454"
"SSTR3","ENSG00000183473"
"MX2","ENSG00000183486"
"EP400","ENSG00000183495"
"FAM46C","ENSG00000183508"
"","ENSG00000183531"
"C10orf120","ENSG00000183559"
"PCBP3","ENSG00000183570"
"FBXL7","ENSG00000183580"
"RP1L1","ENSG00000183638"
"MARCH11","ENSG00000183654"
"KLHL25","ENSG00000183655"
"PSG9","ENSG00000183668"
"GPR1","ENSG00000183671"
"EFHC2","ENSG00000183690"
"OPCML","ENSG00000183715"
"TRIM52","ENSG00000183718"
"CMTM4","ENSG00000183723"
"NPBWR1","ENSG00000183729"
"TBL3","ENSG00000183751"
"KREMEN1","ENSG00000183762"
"KCTD16","ENSG00000183775"
"ZNF703","ENSG00000183779"
"KCTD8","ENSG00000183783"
"TCEB3C","ENSG00000183791"
"EMILIN3","ENSG00000183798"
"FAM3B","ENSG00000183844"
"KIRREL","ENSG00000183853"
"IQGAP3","ENSG00000183856"
"CNGA2","ENSG00000183862"
"SCN5A","ENSG00000183873"
"ARSI","ENSG00000183876"
"UTY","ENSG00000183878"
"LRRC55","ENSG00000183908"
"DNAH2","ENSG00000183914"
"PRKX","ENSG00000183943"
"KCNH8","ENSG00000183960"
"SMTN","ENSG00000183963"
"NPW","ENSG00000183971"
"ACTG1","ENSG00000184009"
"DSCR4","ENSG00000184029"
"VPS33B","ENSG00000184056"
"TBX1","ENSG00000184058"
"FAM120C","ENSG00000184083"
"TRIML1","ENSG00000184108"
"OR4F6","ENSG00000184140"
"CNTN2","ENSG00000184144"
"LRTOMT","ENSG00000184154"
"KCNQ3","ENSG00000184156"
"FAM132A","ENSG00000184163"
"PGP","ENSG00000184207"
"C22orf46","ENSG00000184208"
"C11orf72","ENSG00000184224"
"PCDH9","ENSG00000184226"
"OAF","ENSG00000184232"
"HIST2H2AC","ENSG00000184260"
"HIST2H2AB","ENSG00000184270"
"TM2D3","ENSG00000184277"
"TSSC4","ENSG00000184281"
"SIX6","ENSG00000184302"
"CCSER1","ENSG00000184305"
"RPL23AP82","ENSG00000184319"
"S100A7A","ENSG00000184330"
"SRPK3","ENSG00000184343"
"SLIT3","ENSG00000184347"
"MRGPRE","ENSG00000184350"
"PLA2G6","ENSG00000184381"
"C21orf128","ENSG00000184385"
"KCND2","ENSG00000184408"
"","ENSG00000184414"
"COPB2","ENSG00000184432"
"CCR10","ENSG00000184451"
"WDR27","ENSG00000184465"
"FOXO4","ENSG00000184481"
"POU3F2","ENSG00000184486"
"PTP4A3","ENSG00000184489"
"TMEM255B","ENSG00000184497"
"PROS1","ENSG00000184500"
"NUTM1","ENSG00000184507"
"HDDC3","ENSG00000184508"
"CEND1","ENSG00000184524"
"C6orf58","ENSG00000184530"
"DHRS7C","ENSG00000184544"
"PDE4B","ENSG00000184588"
"KCNH7","ENSG00000184611"
"MED12","ENSG00000184634"
"CDCA2","ENSG00000184661"
"RALYL","ENSG00000184672"
"GSTT1","ENSG00000184674"
"AMER1","ENSG00000184675"
"ZBTB40","ENSG00000184677"
"HIST2H2BE","ENSG00000184678"
"C11orf89","ENSG00000184682"
"CLDN6","ENSG00000184697"
"KRTAP6-1","ENSG00000184724"
"NDUFA12","ENSG00000184752"
"SATL1","ENSG00000184788"
"OSBP2","ENSG00000184792"
"PRR23B","ENSG00000184814"
"IMMP2L","ENSG00000184903"
"CLCNKB","ENSG00000184908"
"JAG2","ENSG00000184916"
"OR6A2","ENSG00000184933"
"WT1","ENSG00000184937"
"FAM227A","ENSG00000184949"
"OR6C70","ENSG00000184954"
"MUC6","ENSG00000184956"
"NOC4L","ENSG00000184967"
"NDUFA6","ENSG00000184983"
"SORCS2","ENSG00000184985"
"SLC22A10","ENSG00000184999"
"ROBO2","ENSG00000185008"
"F8","ENSG00000185010"
"LRRC14B","ENSG00000185028"
"SEMA4B","ENSG00000185033"
"MROH2A","ENSG00000185038"
"CIB1","ENSG00000185043"
"ANKS1B","ENSG00000185046"
"NELFA","ENSG00000185049"
"SGCZ","ENSG00000185053"
"ADSSL1","ENSG00000185100"
"MYADML2","ENSG00000185105"
"INPP5J","ENSG00000185133"
"NPY2R","ENSG00000185149"
"DDX51","ENSG00000185163"
"NRBP2","ENSG00000185189"
"PRSS57","ENSG00000185198"
"ZNF445","ENSG00000185219"
"ZNF74","ENSG00000185252"
"NOTUM","ENSG00000185269"
"KLHL33","ENSG00000185271"
"SPPL2C","ENSG00000185294"
"SCN10A","ENSG00000185313"
"TMEM105","ENSG00000185332"
"PARK2","ENSG00000185345"
"HGS","ENSG00000185359"
"TNFAIP8L1","ENSG00000185361"
"OR2V1","ENSG00000185372"
"MRPL30","ENSG00000185414"
"TARSL2","ENSG00000185418"
"FAM47A","ENSG00000185448"
"C19orf68","ENSG00000185453"
"TMEM179B","ENSG00000185475"
"STAC3","ENSG00000185482"
"ROR1","ENSG00000185483"
"C17orf70","ENSG00000185504"
"FAM131C","ENSG00000185519"
"C11orf35","ENSG00000185522"
"PRKG1","ENSG00000185532"
"NR2F2","ENSG00000185551"
"DLK1","ENSG00000185559"
"TLCD2","ENSG00000185561"
"AHNAK2","ENSG00000185567"
"OLFML2A","ENSG00000185585"
"SP1","ENSG00000185591"
"PSMD13","ENSG00000185627"
"PBX1","ENSG00000185630"
"SHC4","ENSG00000185634"
"KRT79","ENSG00000185640"
"ZFP36L1","ENSG00000185650"
"NTF3","ENSG00000185652"
"BRWD1","ENSG00000185658"
"SYN3","ENSG00000185666"
"C6orf201","ENSG00000185689"
"MYBL1","ENSG00000185697"
"ANKFY1","ENSG00000185722"
"SRL","ENSG00000185739"
"ADAMTSL5","ENSG00000185761"
"SPATA31A6","ENSG00000185775"
"NLRP9","ENSG00000185792"
"IKZF1","ENSG00000185811"
"NAT8L","ENSG00000185818"
"NPAP1","ENSG00000185823"
"GNB1L","ENSG00000185838"
"DNAH14","ENSG00000185842"
"TMPRSS11B","ENSG00000185873"
"TRIM69","ENSG00000185880"
"LAMP1","ENSG00000185896"
"FFAR3","ENSG00000185897"
"SETD4","ENSG00000185917"
"PTCH1","ENSG00000185920"
"IRS2","ENSG00000185950"
"LCE3E","ENSG00000185966"
"SLITRK2","ENSG00000185985"
"ZNF529","ENSG00000186020"
"KRT73","ENSG00000186049"
"KRT5","ENSG00000186081"
"LRRC70","ENSG00000186105"
"OR5D14","ENSG00000186113"
"CYP4F2","ENSG00000186115"
"C2orf76","ENSG00000186132"
"C2orf53","ENSG00000186143"
"WWOX","ENSG00000186153"
"FFAR4","ENSG00000186188"
"SAPCD2","ENSG00000186193"
"ZNF749","ENSG00000186230"
"KLHL32","ENSG00000186231"
"MKL2","ENSG00000186260"
"KDM4D","ENSG00000186280"
"TOR3A","ENSG00000186283"
"GABRA5","ENSG00000186297"
"ZNF555","ENSG00000186300"
"OR10T2","ENSG00000186306"
"NAP1L3","ENSG00000186310"
"PRELID2","ENSG00000186314"
"RGS9BP","ENSG00000186326"
"THBS2","ENSG00000186340"
"ANKRD37","ENSG00000186352"
"NUDT17","ENSG00000186364"
"ZNF75D","ENSG00000186376"
"CYP4X1","ENSG00000186377"
"KRT26","ENSG00000186393"
"CCDC30","ENSG00000186409"
"GLDN","ENSG00000186417"
"FCAR","ENSG00000186431"
"PCLO","ENSG00000186472"
"INSIG1","ENSG00000186480"
"MYT1L","ENSG00000186487"
"C5orf38","ENSG00000186493"
"ZNF396","ENSG00000186496"
"OR9Q1","ENSG00000186509"
"XKR5","ENSG00000186530"
"GPATCH8","ENSG00000186566"
"MIR22HG","ENSG00000186594"
"ARAP1","ENSG00000186635"
"PDE2A","ENSG00000186642"
"LRRC16B","ENSG00000186648"
"ZFP91","ENSG00000186660"
"CYP27C1","ENSG00000186684"
"MST1L","ENSG00000186715"
"FSCN2","ENSG00000186765"
"HYAL3","ENSG00000186792"
"KCNK18","ENSG00000186795"
"VSIG10L","ENSG00000186806"
"TPCN1","ENSG00000186815"
"LILRB4","ENSG00000186818"
"TNFRSF4","ENSG00000186827"
"POFUT2","ENSG00000186866"
"QRFPR","ENSG00000186867"
"MAPT","ENSG00000186868"
"TNFRSF18","ENSG00000186891"
"C1QL4","ENSG00000186897"
"RTN4RL2","ENSG00000186907"
"ZACN","ENSG00000186919"
"TMEM232","ENSG00000186952"
"C14orf23","ENSG00000186960"
"EFCAB6","ENSG00000186976"
"KANK3","ENSG00000186994"
"EMID1","ENSG00000186998"
"ACTL7A","ENSG00000187003"
"ESPN","ENSG00000187017"
"PNLIPRP1","ENSG00000187021"
"PTRH1","ENSG00000187024"
"GPR141","ENSG00000187037"
"TMPRSS11A","ENSG00000187054"
"TMEM262","ENSG00000187066"
"MITF","ENSG00000187098"
"HEATR4","ENSG00000187105"
"LYPD6","ENSG00000187123"
"SPATA21","ENSG00000187144"
"MRPS21","ENSG00000187145"
"LINC00221","ENSG00000187156"
"H1FNT","ENSG00000187166"
"BAGE2","ENSG00000187172"
"LCE2C","ENSG00000187180"
"","ENSG00000187185"
"GCNT1","ENSG00000187210"
"FNBP1","ENSG00000187239"
"DYNC2H1","ENSG00000187240"
"BCAM","ENSG00000187244"
"EPOR","ENSG00000187266"
"FAM9C","ENSG00000187268"
"DCC","ENSG00000187323"
"TAF9B","ENSG00000187325"
"PCDHB13","ENSG00000187372"
"MAGI2","ENSG00000187391"
"LHFPL3","ENSG00000187416"
"C11orf96","ENSG00000187479"
"ATP13A5","ENSG00000187527"
"C4orf40","ENSG00000187533"
"IFT140","ENSG00000187535"
"POTEM","ENSG00000187537"
"NHLRC1","ENSG00000187566"
"PLEKHN1","ENSG00000187583"
"ZNF385C","ENSG00000187595"
"TMEM247","ENSG00000187600"
"MAGEH1","ENSG00000187601"
"TET3","ENSG00000187605"
"ISG15","ENSG00000187608"
"OR5W2","ENSG00000187612"
"ZKSCAN4","ENSG00000187626"
"SAMD11","ENSG00000187634"
"C1orf170","ENSG00000187642"
"HAPLN4","ENSG00000187664"
"ERC2","ENSG00000187672"
"SPRY4","ENSG00000187678"
"OR2T27","ENSG00000187701"
"SLC18A3","ENSG00000187714"
"THSD4","ENSG00000187720"
"GABRD","ENSG00000187730"
"TCEA1","ENSG00000187735"
"FANCA","ENSG00000187741"
"OR52B6","ENSG00000187747"
"SEMA4D","ENSG00000187764"
"DNAH17","ENSG00000187775"
"MCRS1","ENSG00000187778"
"FANCM","ENSG00000187790"
"CARD9","ENSG00000187796"
"PEAR1","ENSG00000187800"
"HELT","ENSG00000187821"
"HIST1H1C","ENSG00000187837"
"PALM3","ENSG00000187867"
"GFRAL","ENSG00000187871"
"DMBT1","ENSG00000187908"
"CLEC17A","ENSG00000187912"
"C2orf66","ENSG00000187944"
"OVCH1","ENSG00000187950"
"ARHGAP11B","ENSG00000187951"
"COL14A1","ENSG00000187955"
"CPSF4L","ENSG00000187959"
"TPRG1","ENSG00000188001"
"C1orf204","ENSG00000188004"
"UBQLN2","ENSG00000188021"
"CLCN1","ENSG00000188037"
"NWD1","ENSG00000188039"
"RNF133","ENSG00000188050"
"TREML4","ENSG00000188056"
"EYS","ENSG00000188107"
"TMEM215","ENSG00000188133"
"OTOG","ENSG00000188162"
"HEPACAM2","ENSG00000188175"
"LAMTOR4","ENSG00000188186"
"HNRNPU-AS1","ENSG00000188206"
"ZNF793","ENSG00000188227"
"OR7A5","ENSG00000188269"
"ZNF669","ENSG00000188295"
"C19orf35","ENSG00000188305"
"LRRIQ4","ENSG00000188306"
"ZNF559","ENSG00000188321"
"OR6N2","ENSG00000188340"
"GTF2F2","ENSG00000188342"
"C10orf99","ENSG00000188373"
"H3F3C","ENSG00000188375"
"JAKMIP3","ENSG00000188385"
"TCTEX1D4","ENSG00000188396"
"MAGEB5","ENSG00000188408"
"H2AFX","ENSG00000188486"
"C22orf34","ENSG00000188511"
"OR2G6","ENSG00000188558"
"RALGAPA2","ENSG00000188559"
"NDOR1","ENSG00000188566"
"NKAIN2","ENSG00000188580"
"PAQR9","ENSG00000188582"
"C12orf55","ENSG00000188596"
"NPIPP1","ENSG00000188599"
"ZNF177","ENSG00000188629"
"LDOC1L","ENSG00000188636"
"FAM154B","ENSG00000188659"
"C2orf80","ENSG00000188674"
"SLC4A5","ENSG00000188687"
"ZDHHC9","ENSG00000188706"
"SMIM15","ENSG00000188725"
"FSIP2","ENSG00000188738"
"TMEM198","ENSG00000188760"
"OPTC","ENSG00000188770"
"SKOR1","ENSG00000188779"
"CATSPER4","ENSG00000188782"
"PRELP","ENSG00000188783"
"MTF1","ENSG00000188786"
"SNTN","ENSG00000188817"
"FAM26F","ENSG00000188820"
"SLX4","ENSG00000188827"
"BEND4","ENSG00000188848"
"ASTL","ENSG00000188886"
"GPR179","ENSG00000188888"
"LRRK2","ENSG00000188906"
"TRMT2B","ENSG00000188917"
"NYX","ENSG00000188937"
"NOC2L","ENSG00000188976"
"MSANTD1","ENSG00000188981"
